Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
MLB 07: The Show,PS2,Sports,Sony Computer Entertainment,0.77,0.03,0.0,0.13,0.93,8.3,8.6,E,9.0
Cars,GC,Racing,THQ,0.72,0.19,0.0,0.03,0.93,7.1,7.0,E,10.0
Build-A-Bear Workshop,DS,Simulation,Game Factory,0.85,0.01,0.0,0.07,0.93,6.1,4.8,E,9.0
Kingdom Hearts Re:coded,DS,Role-Playing,Square Enix,0.53,0.09,0.27,0.05,0.93,6.6,7.0,E10+,6.0
Operation Flashpoint: Dragon Rising,X360,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93,7.7,7.8,M,7.0
Lego Batman 3: Beyond Gotham,PS4,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0.0,0.15,0.93,7.3,7.1,E10+,2.0
Wipeout: In The Zone,X360,Misc,Activision,0.87,0.0,0.0,0.06,0.93,3.9,5.6,E10+,5.0
Brothers in Arms: Hell's Highway,PS3,Shooter,Ubisoft,0.44,0.34,0.0,0.15,0.93,7.6,8.0,M,8.0
The LEGO Movie Videogame,PS3,Action,Warner Bros. Interactive Entertainment,0.33,0.43,0.02,0.15,0.93,8.0,6.8,E10+,2.0
Assassin's Creed III,PC,Action,Ubisoft,0.28,0.53,0.0,0.12,0.93,8.0,6.2,M,4.0
Borderlands 2,PC,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.1,0.93,8.9,8.2,M,4.0
Teenage Mutant Ninja Turtles,PS2,Action,Konami Digital Entertainment,0.45,0.35,0.0,0.12,0.92,5.9,8.7,E,13.0
Disney Magical World,3DS,Adventure,Nintendo,0.17,0.2,0.53,0.03,0.92,7.1,7.5,E,3.0
Top Gun: Combat Zones,PS2,Simulation,Titus,0.45,0.35,0.0,0.12,0.92,6.3,3.3,E,15.0
NCAA Football 11,X360,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92,8.6,7.1,E,6.0
007: The World is not Enough,PS,Action,Electronic Arts,0.51,0.35,0.0,0.06,0.92,6.1,6.7,T,16.0
Phoenix Wright: Ace Attorney,DS,Adventure,Capcom,0.44,0.05,0.39,0.05,0.92,8.1,9.2,T,11.0
MLB 15: The Show,PS4,Sports,Sony Computer Entertainment,0.68,0.08,0.0,0.17,0.92,8.0,7.8,E,1.0
South Park: The Stick of Truth,PS3,Role-Playing,Ubisoft,0.43,0.34,0.0,0.16,0.92,8.5,8.5,M,2.0
South Park: The Stick of Truth,X360,Role-Playing,Ubisoft,0.58,0.26,0.0,0.09,0.92,8.2,8.4,M,2.0
MLB 12: The Show,PS3,Sports,Sony Computer Entertainment,0.86,0.0,0.0,0.06,0.92,8.7,7.5,E,4.0
SpongeBob SquarePants: The Yellow Avenger,PSP,Action,THQ,0.55,0.21,0.0,0.16,0.92,4.8,6.4,E,10.0
Dante's Inferno,X360,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92,7.3,7.7,M,6.0
Wii Play: Motion,Wii,Misc,Nintendo,0.23,0.42,0.18,0.09,0.92,6.0,6.1,E10+,5.0
WWE SmackDown vs. Raw 2009,X360,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,7.9,7.1,T,8.0
Sonic Riders,GC,Racing,Sega,0.71,0.18,0.0,0.03,0.92,5.9,8.0,E,10.0
Blue Dragon,X360,Role-Playing,Microsoft Game Studios,0.3,0.32,0.21,0.08,0.92,7.9,7.8,T,10.0
Harvest Moon 3D: A New Beginning,3DS,Action,Marvelous Entertainment,0.41,0.17,0.3,0.05,0.91,7.4,8.2,E,4.0
Kung Fu Panda,Wii,Action,Activision,0.5,0.32,0.0,0.09,0.91,7.0,6.7,E10+,8.0
EA Sports Active 2,PS3,Sports,Electronic Arts,0.52,0.27,0.0,0.12,0.91,7.8,5.4,E,6.0
Knockout Kings 2002,PS2,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,7.6,8.1,T,14.0
Tom Clancy's EndWar,X360,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,7.7,7.2,T,8.0
Tokyo Xtreme Racer 3,PS2,Racing,Genki,0.35,0.27,0.21,0.09,0.91,6.3,8.9,E,13.0
Xenoblade Chronicles,Wii,Role-Playing,Nintendo,0.43,0.25,0.16,0.07,0.91,9.2,8.9,T,6.0
Colin McRae Rally 2.0,PS,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91,9.0,8.7,E,16.0
Dynasty Warriors 7,PS3,Action,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,5.7,7.4,T,5.0
NBA 2K14,XOne,Sports,Take-Two Interactive,0.7,0.11,0.0,0.09,0.91,8.6,5.7,E,3.0
SSX,PS3,Sports,Electronic Arts,0.35,0.41,0.02,0.14,0.91,8.1,6.8,E,4.0
Sonic Riders: Zero Gravity,Wii,Racing,Sega,0.48,0.32,0.02,0.09,0.91,5.6,8.1,E,8.0
Sonic Mega Collection Plus,XB,Misc,Sega,0.61,0.26,0.0,0.04,0.91,7.5,7.9,E,12.0
Operation Flashpoint: Dragon Rising,PS3,Shooter,Codemasters,0.23,0.46,0.05,0.17,0.91,7.6,6.5,M,7.0
Tiger Woods PGA Tour 2002,PS2,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,8.0,7.6,E,14.0
Lost Odyssey,X360,Role-Playing,Microsoft Game Studios,0.45,0.26,0.11,0.08,0.9,7.8,8.3,T,9.0
Street Fighter V,PS4,Fighting,Capcom,0.4,0.28,0.08,0.14,0.9,7.7,3.4,T,0.0
Just Cause 3,XOne,Action,Square Enix,0.44,0.39,0.0,0.08,0.9,7.1,7.0,M,1.0
MLB 2005,PS2,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9,7.8,7.6,E,12.0
Marvel: Ultimate Alliance 2,X360,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.9,7.3,7.3,T,7.0
Burnout Revenge,PS2,Racing,Electronic Arts,0.75,0.03,0.0,0.12,0.9,9.0,8.8,E10+,11.0
Crysis 3,X360,Shooter,Electronic Arts,0.51,0.31,0.01,0.08,0.9,7.6,6.7,M,3.0
The Witcher 2: Assassins of Kings,X360,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,8.8,8.3,M,4.0
Homefront,PS3,Shooter,THQ,0.32,0.39,0.04,0.15,0.9,7.0,5.7,M,5.0
LEGO Jurassic World,PS4,Action,Warner Bros. Interactive Entertainment,0.32,0.42,0.02,0.14,0.9,7.0,7.0,E10+,1.0
The Elder Scrolls Online,PC,Role-Playing,Bethesda Softworks,0.32,0.51,0.0,0.07,0.9,7.1,5.7,M,2.0
Hot Shots Tennis,PS2,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9,7.0,8.1,E,10.0
MX vs. ATV Reflex,PS3,Racing,THQ,0.52,0.25,0.0,0.12,0.9,7.4,7.4,E,7.0
Madden NFL 25,PS4,Sports,Electronic Arts,0.63,0.13,0.0,0.15,0.9,7.4,5.2,E,3.0
Sonic Heroes,XB,Platform,Sega,0.41,0.43,0.01,0.05,0.9,7.3,7.6,E,13.0
Spider-Man 3,PS2,Platform,Activision,0.74,0.03,0.01,0.12,0.9,5.0,6.5,T,9.0
James Bond 007: Agent Under Fire,XB,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9,7.1,7.5,T,14.0
LEGO Marvel Super Heroes,3DS,Action,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,0.9,6.1,5.2,E10+,3.0
DJ Hero,PS3,Misc,Activision,0.42,0.34,0.0,0.14,0.9,8.6,7.8,T,7.0
X-Men Legends,XB,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9,8.2,8.5,T,12.0
NBA Live 2005,XB,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9,8.5,7.6,E,12.0
Harry Potter: Quidditch World Cup,PS2,Sports,Electronic Arts,0.44,0.34,0.0,0.11,0.9,6.8,6.6,E,13.0
Blitz: The League,PS2,Sports,Unknown,0.74,0.03,0.0,0.12,0.89,7.6,8.0,M,11.0
Castlevania: Circle of the Moon,GBA,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89,9.1,8.5,T,15.0
SOCOM 4: U.S. Navy SEALs,PS3,Shooter,Sony Computer Entertainment,0.66,0.11,0.04,0.08,0.89,6.7,6.3,M,5.0
Tiger Woods PGA Tour 06,PS2,Sports,Electronic Arts,0.74,0.03,0.0,0.12,0.89,8.3,6.2,E,11.0
FIFA Street,X360,Sports,Electronic Arts,0.17,0.62,0.0,0.1,0.89,7.7,6.7,E,4.0
Classic NES Series: The Legend of Zelda,GBA,Adventure,Nintendo,0.46,0.17,0.24,0.02,0.89,8.4,8.6,E,12.0
Fire Emblem: The Sacred Stones,GBA,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89,8.5,9.1,E,12.0
Killzone: Liberation,PSP,Shooter,Sony Computer Entertainment,0.44,0.27,0.0,0.18,0.89,7.7,8.3,T,10.0
Finding Nemo,GC,Action,THQ,0.69,0.18,0.0,0.02,0.89,6.2,5.5,E,13.0
Ace Combat 2,PS,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,8.3,8.2,T,19.0
NFL 2K2,PS2,Sports,Sega,0.44,0.34,0.0,0.11,0.89,8.5,7.5,E,15.0
Pure,PS3,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.89,8.3,7.8,E,8.0
Resistance: Retribution,PSP,Shooter,Sony Computer Entertainment,0.27,0.35,0.05,0.21,0.89,8.1,8.1,M,7.0
Call of Duty: World at War,DS,Shooter,Activision,0.56,0.25,0.0,0.08,0.89,7.5,7.8,T,8.0
Tiger Woods PGA Tour 12: The Masters,PS3,Sports,Electronic Arts,0.52,0.25,0.0,0.11,0.89,8.0,7.3,E,5.0
FIFA Soccer 09 All-Play,Wii,Sports,Electronic Arts,0.28,0.51,0.0,0.09,0.89,8.0,8.4,E,8.0
LEGO Indiana Jones 2: The Adventure Continues,PS3,Action,Activision,0.47,0.29,0.0,0.13,0.89,7.0,7.1,E10+,7.0
Fossil Fighters,DS,Role-Playing,Nintendo,0.83,0.0,0.0,0.06,0.89,7.0,7.9,E,8.0
NCAA Football 13,PS3,Action,Electronic Arts,0.82,0.0,0.0,0.07,0.89,7.9,4.1,E,4.0
Samba De Amigo,Wii,Misc,Sega,0.41,0.37,0.01,0.09,0.88,6.8,8.1,E,8.0
The Simpsons Game,PS3,Action,Electronic Arts,0.38,0.36,0.0,0.15,0.88,7.1,7.5,T,9.0
Call of Duty: Modern Warfare 2,PC,Shooter,Activision,0.01,0.79,0.0,0.09,0.88,8.6,4.2,M,7.0
The Tomb Raider Trilogy,PS3,Action,Square Enix,0.27,0.46,0.0,0.15,0.88,7.8,8.1,T,5.0
F1 2010,X360,Racing,Codemasters,0.18,0.59,0.01,0.1,0.88,8.4,7.5,E,6.0
Call of Juarez: Bound in Blood,PS3,Shooter,Ubisoft,0.35,0.37,0.01,0.15,0.88,7.8,7.8,M,7.0
NBA 2K6,PS2,Action,Take-Two Interactive,0.43,0.34,0.0,0.11,0.88,8.4,8.3,E,11.0
Dissidia 012: Duodecim Final Fantasy,PSP,Fighting,Square Enix,0.21,0.12,0.46,0.08,0.88,7.8,8.3,T,5.0
Monster 4X4: World Circuit,Wii,Racing,Ubisoft,0.8,0.0,0.01,0.07,0.88,5.1,7.8,E,10.0
Far Cry: Primal,XOne,Action,Ubisoft,0.47,0.33,0.0,0.08,0.88,7.7,6.4,M,0.0
Resident Evil: Revelations,3DS,Action,Capcom,0.3,0.22,0.3,0.05,0.88,8.2,8.5,M,4.0
Sonic Chronicles: The Dark Brotherhood,DS,Role-Playing,Sega,0.5,0.29,0.01,0.08,0.88,7.4,7.3,E,8.0
Star Wars: The Force Unleashed,DS,Action,LucasArts,0.5,0.28,0.0,0.09,0.88,6.1,5.5,T,8.0
Grand Theft Auto IV,PC,Action,Take-Two Interactive,0.01,0.79,0.0,0.07,0.88,9.0,6.6,M,8.0
Rock Band 3,X360,Misc,MTV Games,0.73,0.09,0.0,0.06,0.88,9.3,8.2,T,6.0
WWE SmackDown vs. Raw 2011,X360,Fighting,THQ,0.44,0.35,0.0,0.08,0.88,7.5,7.6,T,6.0
ESPN NHL 2K5,PS2,Sports,Global Star,0.43,0.33,0.0,0.11,0.88,8.6,8.1,E,12.0
Borderlands: The Handsome Collection,PS4,Shooter,Take-Two Interactive,0.38,0.33,0.03,0.14,0.88,8.2,7.8,M,1.0
Crimson Skies: High Road to Revenge,XB,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87,8.8,8.8,T,13.0
Madden NFL 08,Wii,Sports,Electronic Arts,0.8,0.0,0.0,0.07,0.87,7.6,6.8,E,9.0
Spec Ops: Ranger Elite,PS,Shooter,TalonSoft,0.49,0.33,0.0,0.06,0.87,4.8,6.6,T,15.0
F1 2009,Wii,Racing,Codemasters,0.15,0.62,0.0,0.11,0.87,6.9,7.2,E,7.0
Tom Clancy's Ghost Recon: Island Thunder,XB,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87,8.1,8.8,M,13.0
Sleeping Dogs,X360,Action,Square Enix ,0.38,0.4,0.01,0.08,0.87,8.0,7.9,M,4.0
Kingdoms of Amalur: Reckoning,X360,Role-Playing,Electronic Arts,0.55,0.24,0.01,0.07,0.87,8.0,7.7,M,4.0
Kingdom Hearts Re: Chain of Memories,PS2,Role-Playing,Square Enix,0.73,0.03,0.0,0.12,0.87,6.8,7.2,E10+,8.0
Phantasy Star Portable 2,PSP,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.87,6.9,8.1,T,7.0
Michael Jackson: The Experience,X360,Misc,Ubisoft,0.62,0.18,0.0,0.07,0.87,6.3,6.8,E10+,5.0
LittleBigPlanet Karting,PS3,Action,Sony Computer Entertainment,0.42,0.3,0.01,0.15,0.87,7.3,6.9,E,4.0
Tony Hawk's Project 8,PS2,Sports,Activision,0.72,0.03,0.0,0.12,0.87,6.9,7.3,T,10.0
GRID,X360,Racing,Codemasters,0.33,0.44,0.01,0.09,0.87,8.7,7.9,E,8.0
DiRT,X360,Racing,Codemasters,0.38,0.4,0.0,0.09,0.87,8.3,7.4,E,9.0
Red Faction: Guerrilla,X360,Shooter,THQ,0.48,0.29,0.01,0.09,0.87,8.5,8.1,M,7.0
Fight Night Round 2,PS2,Fighting,Electronic Arts,0.72,0.03,0.0,0.12,0.87,8.8,9.0,T,11.0
Conflict: Desert Storm,XB,Shooter,SCi,0.48,0.37,0.0,0.02,0.87,6.5,8.1,T,14.0
Cooking Mama: World Kitchen,Wii,Simulation,505 Games,0.51,0.27,0.01,0.08,0.87,6.2,4.9,E,8.0
Brothers in Arms: Hell's Highway,X360,Shooter,Ubisoft,0.47,0.3,0.0,0.09,0.87,7.6,8.3,M,8.0
Vagrant Story,PS,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,9.2,8.3,T,16.0
Warriors Orochi,PS2,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,5.5,8.2,T,9.0
Crysis 3,PS3,Shooter,Electronic Arts,0.26,0.42,0.03,0.16,0.87,7.7,6.3,M,3.0
Mercenaries 2: World in Flames,PS3,Shooter,Electronic Arts,0.29,0.39,0.02,0.16,0.87,7.2,7.1,T,8.0
Ghostbusters: The Video Game,Wii,Action,Atari,0.59,0.2,0.0,0.07,0.86,7.6,8.5,E10+,7.0
Guitar Hero Live,PS4,Misc,Activision,0.34,0.38,0.0,0.14,0.86,8.0,6.2,T,1.0
Endless Ocean: Blue World,Wii,Simulation,Nintendo,0.46,0.21,0.12,0.06,0.86,7.6,8.5,E10+,7.0
Winning Eleven: Pro Evolution Soccer 2007,PSP,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86,8.1,8.3,E,10.0
Rocky,PS2,Fighting,Rage Software,0.42,0.33,0.0,0.11,0.86,7.4,8.4,T,14.0
Ford Racing,PS,Racing,Empire Interactive,0.48,0.33,0.0,0.06,0.86,5.3,5.8,E,15.0
Guitar Hero: Warriors of Rock,X360,Misc,Activision,0.47,0.31,0.0,0.08,0.86,7.2,6.5,T,6.0
Lemmings,PSP,Puzzle,Sony Computer Entertainment,0.12,0.51,0.0,0.23,0.86,7.6,7.9,E,10.0
Dynasty Warriors 4: Xtreme Legends,PS2,Action,Tecmo Koei,0.17,0.13,0.51,0.04,0.86,7.2,9.1,T,13.0
2010 FIFA World Cup South Africa,X360,Sports,Electronic Arts,0.32,0.42,0.02,0.09,0.85,8.3,8.1,E,6.0
Tomb Raider: Anniversary,Wii,Action,Eidos Interactive,0.12,0.62,0.0,0.11,0.85,7.3,7.3,T,9.0
NBA 2K8,X360,Sports,Take-Two Interactive,0.79,0.0,0.0,0.07,0.85,8.1,7.0,E,9.0
Tiger Woods PGA Tour 2005,XB,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85,8.8,8.9,E,12.0
Kingdoms of Amalur: Reckoning,PS3,Role-Playing,Electronic Arts,0.37,0.29,0.09,0.11,0.85,8.1,7.6,M,4.0
Dragon Ball Z: Burst Limit,PS3,Fighting,Atari,0.22,0.33,0.18,0.12,0.85,7.1,7.2,T,8.0
Tekken Tag Tournament 2,PS3,Fighting,Namco Bandai Games,0.28,0.31,0.13,0.13,0.85,8.2,8.2,T,4.0
Ninja Gaiden Sigma 2,PS3,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.85,8.3,7.7,M,7.0
Ratatouille,PS2,Action,THQ,0.31,0.0,0.0,0.53,0.85,6.5,8.0,E,9.0
Burnout 2: Point of Impact,PS2,Racing,Acclaim Entertainment,0.42,0.32,0.0,0.11,0.85,8.6,8.2,E,14.0
Wii Fit U,WiiU,Sports,Nintendo,0.35,0.23,0.21,0.05,0.85,7.2,7.7,E,3.0
Street Fighter EX3,PS2,Fighting,Virgin Interactive,0.32,0.25,0.2,0.08,0.85,6.4,7.9,T,16.0
The Legendary Starfy,DS,Platform,Nintendo,0.6,0.0,0.2,0.05,0.85,7.5,8.4,E,8.0
NCAA Football 11,PS3,Sports,Electronic Arts,0.79,0.0,0.0,0.06,0.85,8.5,7.4,E,6.0
The House of the Dead: Overkill,Wii,Shooter,Sega,0.44,0.3,0.02,0.09,0.85,7.8,8.7,M,7.0
Army of Two: The 40th Day,PS3,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85,7.4,7.0,M,6.0
Darksiders II,PS3,Action,THQ,0.35,0.35,0.01,0.14,0.84,8.4,7.1,M,4.0
Spider-Man 2,GC,Action,Activision,0.65,0.17,0.0,0.02,0.84,8.0,8.8,T,12.0
 Tales of Xillia 2,PS3,Role-Playing,Namco Bandai Games,0.2,0.12,0.45,0.07,0.84,7.1,7.9,T,4.0
Ghostbusters: The Video Game,PS3,Action,Sony Computer Entertainment,0.34,0.36,0.0,0.14,0.84,7.8,7.9,T,7.0
The Incredibles,GC,Action,THQ,0.65,0.17,0.0,0.02,0.84,6.3,7.1,T,12.0
Xenoblade Chronicles X,WiiU,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,0.84,8.4,8.9,T,1.0
NBA 2K10,PS3,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84,8.3,7.8,E,7.0
Skate 2,PS3,Sports,Electronic Arts,0.46,0.25,0.01,0.12,0.84,8.4,7.8,T,7.0
Big Mutha Truckers,PS2,Racing,Empire Interactive,0.41,0.32,0.0,0.11,0.84,6.2,5.3,T,14.0
Rogue Galaxy,PS2,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84,8.3,8.4,T,11.0
ESPN College Hoops 2K5,PS2,Sports,Sega,0.41,0.32,0.0,0.11,0.84,8.6,8.1,E,12.0
NCAA Football 14,PS3,Sports,Electronic Arts,0.75,0.0,0.0,0.09,0.84,7.7,6.2,E,3.0
Harry Potter and the Order of the Phoenix,DS,Action,Electronic Arts,0.28,0.46,0.0,0.1,0.84,5.1,4.9,E,9.0
Sniper Elite V2,X360,Shooter,505 Games,0.46,0.28,0.02,0.07,0.84,6.7,6.8,M,4.0
Metroid: Zero Mission,GBA,Adventure,Nintendo,0.6,0.22,0.0,0.01,0.84,8.9,9.0,E,12.0
Burnout Legends,PSP,Racing,Electronic Arts,0.7,0.05,0.0,0.08,0.84,8.6,8.4,E10+,11.0
Blazing Angels: Squadrons of WWII,Wii,Simulation,Ubisoft,0.74,0.04,0.0,0.06,0.83,5.7,6.7,T,9.0
Madden NFL 09 All-Play,Wii,Sports,Electronic Arts,0.76,0.01,0.0,0.06,0.83,8.2,7.2,E,8.0
Dynasty Warriors 2,PS2,Action,THQ,0.24,0.19,0.34,0.06,0.83,7.5,8.8,T,16.0
Time Crisis 4,PS3,Shooter,Namco Bandai Games,0.32,0.32,0.05,0.14,0.83,6.0,7.4,T,9.0
Duke Nukem Forever,X360,Shooter,Take-Two Interactive,0.52,0.25,0.0,0.07,0.83,4.9,4.4,M,5.0
Lizzie McGuire 2: Lizzie Diaries,GBA,Action,Disney Interactive Studios,0.6,0.22,0.0,0.01,0.83,5.7,5.0,E,12.0
NCAA Football 12,PS3,Sports,Electronic Arts,0.78,0.0,0.0,0.05,0.83,8.2,5.8,E,5.0
Brute Force,XB,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83,7.7,7.8,M,13.0
Tiger Woods PGA Tour 11,PS3,Sports,Electronic Arts,0.37,0.33,0.0,0.13,0.83,7.8,6.7,E,6.0
WWE SmackDown vs. Raw 2009,Wii,Fighting,THQ,0.44,0.31,0.0,0.08,0.83,7.9,8.5,T,8.0
Sly 3: Honor Among Thieves,PS2,Platform,Sony Computer Entertainment,0.69,0.03,0.0,0.11,0.83,8.3,8.8,E10+,11.0
Need for Speed: Nitro,Wii,Racing,Electronic Arts,0.45,0.3,0.0,0.08,0.83,6.9,7.4,E10+,7.0
Street Fighter X Tekken,PS3,Fighting,Capcom,0.42,0.21,0.1,0.09,0.83,8.4,5.3,T,4.0
Sid Meier's Civilization Revolution,X360,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83,8.4,7.8,E10+,8.0
Tales of the Abyss,3DS,Role-Playing,Namco Bandai Games,0.43,0.19,0.14,0.06,0.83,7.5,7.6,T,5.0
Dragon Age II,PS3,Action,Electronic Arts,0.4,0.26,0.05,0.11,0.83,8.2,4.3,M,5.0
Call of Duty: Modern Warfare 3,Wii,Shooter,Activision,0.55,0.2,0.0,0.08,0.82,7.0,1.8,M,5.0
James Bond 007: Nightfire,XB,Shooter,Electronic Arts,0.58,0.22,0.0,0.03,0.82,7.8,7.8,T,14.0
Tony Hawk's Pro Skater 3,GC,Sports,Activision,0.64,0.17,0.0,0.02,0.82,9.1,9.0,T,15.0
Marvel: Ultimate Alliance,PS2,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82,8.1,8.2,T,10.0
DJ Hero 2,X360,Misc,Activision,0.64,0.12,0.0,0.06,0.82,8.6,7.9,T,6.0
Harvest Moon: Tree of Tranquility,Wii,Simulation,Rising Star Games,0.67,0.03,0.06,0.05,0.82,6.5,8.2,E,9.0
Tony Hawk's Underground 2 Remix,PSP,Sports,Activision,0.46,0.21,0.0,0.15,0.82,8.3,8.0,T,11.0
Need for Speed: Hot Pursuit 2,XB,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82,7.5,6.4,E,14.0
Amped: Freestyle Snowboarding,XB,Sports,Microsoft Game Studios,0.69,0.11,0.0,0.02,0.82,7.8,9.0,E,15.0
Stranglehold,X360,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82,7.7,7.6,M,9.0
Shin Megami Tensei: Persona 4,PS2,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,9.0,8.9,M,8.0
Devil May Cry HD Collection,PS3,Action,Capcom,0.42,0.19,0.11,0.09,0.82,7.4,8.8,M,4.0
Dance Central 3,X360,Misc,Microsoft Game Studios,0.57,0.18,0.0,0.06,0.81,8.6,8.0,T,4.0
Tales of Destiny II,PS,Role-Playing,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81,7.8,8.7,T,16.0
NASCAR 2001,PS,Racing,Electronic Arts,0.45,0.31,0.0,0.05,0.81,7.3,6.1,E,16.0
The Legend of Zelda: Four Swords Adventures,GC,Action,Nintendo,0.63,0.16,0.0,0.02,0.81,8.6,7.2,E,12.0
MediEvil: Resurrection,PSP,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.81,6.6,8.7,T,11.0
Valkyrie Profile,PS,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,8.1,8.8,T,17.0
Patapon,PSP,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.16,0.81,8.6,8.7,E,9.0
Pro Evolution Soccer 2010,X360,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81,7.8,7.6,E,7.0
Tom Clancy's Rainbow Six 3,PS2,Shooter,Ubisoft,0.4,0.31,0.0,0.1,0.81,7.0,8.2,M,12.0
Madden NFL 25,XOne,Sports,Electronic Arts,0.67,0.05,0.0,0.08,0.81,7.3,5.9,E,3.0
NCAA Football 10,PS3,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.81,8.0,6.9,E,7.0
Guitar Hero: Warriors of Rock,PS3,Misc,Activision,0.33,0.34,0.0,0.13,0.81,7.4,7.1,T,6.0
The Sims 2,PS2,Simulation,Electronic Arts,0.67,0.03,0.0,0.11,0.81,7.5,4.4,T,11.0
Dragon Ball: Raging Blast 2,PS3,Fighting,Namco Bandai Games,0.42,0.18,0.11,0.09,0.81,6.0,7.5,T,6.0
Yakuza,PS2,Action,Sega,0.03,0.02,0.74,0.01,0.8,7.5,8.2,M,11.0
Star Wars Rogue Squadron III: Rebel Strike,GC,Simulation,LucasArts,0.62,0.16,0.0,0.02,0.8,7.5,7.6,T,13.0
Hitman: Contracts,PS2,Shooter,Eidos Interactive,0.39,0.31,0.0,0.1,0.8,8.0,8.3,M,12.0
Professor Layton vs Phoenix Wright: Ace Attorney,3DS,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.8,7.9,8.5,T,4.0
Ben 10: Alien Force,Wii,Action,Koch Media,0.52,0.21,0.0,0.07,0.8,4.5,7.8,E10+,8.0
Final Fantasy Anthology,PS,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8,8.0,8.1,T,17.0
DiRT 2,X360,Racing,Codemasters,0.32,0.39,0.0,0.09,0.8,8.7,8.2,T,7.0
Prince of Persia: Warrior Within,XB,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8,8.3,7.5,M,12.0
Killzone: Mercenary,PSV,Shooter,Sony Computer Entertainment Europe,0.2,0.39,0.04,0.17,0.8,7.8,8.9,M,3.0
Pro Evolution Soccer 2010,PSP,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8,7.2,4.6,E,7.0
Guitar Hero: Metallica,X360,Misc,Activision,0.52,0.2,0.0,0.07,0.8,8.4,8.1,T,7.0
Final Fantasy X / X-2 HD Remaster,PSV,Role-Playing,Square Enix,0.16,0.24,0.28,0.12,0.8,8.6,8.5,T,3.0
Need for Speed: Hot Pursuit 2,GC,Racing,Electronic Arts,0.68,0.09,0.0,0.02,0.8,6.8,8.3,E,14.0
Rayman Raving Rabbids 2,DS,Misc,Ubisoft,0.73,0.01,0.0,0.06,0.8,5.7,7.0,E10+,9.0
The Sims 2: Pets,PSP,Simulation,Electronic Arts,0.19,0.38,0.0,0.22,0.79,5.7,7.3,T,10.0
Dragon Ball Z: Budokai Tenkaichi 2,PS2,Fighting,Atari,0.66,0.02,0.0,0.11,0.79,7.3,8.6,T,10.0
