Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
MX Unleashed,PS2,2004.0,Racing,THQ,0.752,0.584,0.0,0.2,1.536,8.0,9.2,E
PaRappa The Rapper,PS,1996.0,Misc,Sony Computer Entertainment,0.20800000000000002,0.128,1.168,0.024,1.536,9.2,7.4,K-A
Guitar Hero: World Tour,PS3,2008.0,Misc,Activision,0.8800000000000001,0.44000000000000006,0.0,0.21600000000000003,1.536,8.4,7.5,T
Need for Speed: Shift,X360,2009.0,Racing,Electronic Arts,0.584,0.768,0.008,0.17600000000000002,1.528,8.3,6.5,E
Diablo III,PS3,2013.0,Role-Playing,Activision,0.576,0.6000000000000001,0.12,0.23199999999999998,1.528,8.6,6.4,M
LittleBigPlanet 3,PS4,2014.0,Platform,Sony Computer Entertainment,0.528,0.7440000000000001,0.008,0.248,1.528,7.9,7.1,E
Star Wars Rogue Leader: Rogue Squadron II,GC,2001.0,Simulation,LucasArts,0.8240000000000001,0.6000000000000001,0.024,0.072,1.52,9.0,8.6,T
Mario Super Sluggers,Wii,2008.0,Sports,Nintendo,1.184,0.0,0.23199999999999998,0.096,1.512,6.9,7.8,E
Monopoly,Wii,2008.0,Misc,Electronic Arts,0.6880000000000001,0.664,0.0,0.16000000000000003,1.512,7.0,7.8,E
Madden NFL 09,PS3,2008.0,Sports,Electronic Arts,1.2480000000000002,0.11200000000000002,0.0,0.144,1.504,8.5,4.4,E
Batman: Arkham Origins,X360,2013.0,Action,Warner Bros. Interactive Entertainment,0.9199999999999999,0.44800000000000006,0.0,0.136,1.504,7.4,7.5,T
Game Party 2,Wii,2008.0,Misc,Midway Games,1.024,0.34400000000000003,0.0,0.136,1.504,2.9,4.6,E
Mortal Kombat: Deception,PS2,2004.0,Fighting,Midway Games,0.7360000000000001,0.576,0.0,0.192,1.504,8.1,8.5,M
NBA 2K17,PS4,2016.0,Sports,Take-Two Interactive,1.0,0.21600000000000003,0.016,0.272,1.504,8.8,6.7,E
Toy Story Mania!,Wii,2009.0,Misc,Disney Interactive Studios,0.8320000000000001,0.528,0.0,0.144,1.504,4.9,6.6,E
Star Fox Adventures,GC,2002.0,Adventure,Nintendo,0.768,0.42400000000000004,0.24,0.072,1.4960000000000002,8.2,7.7,T
Madden NFL 25,PS3,2013.0,Sports,Electronic Arts,1.2800000000000002,0.024,0.0,0.192,1.4960000000000002,7.6,4.1,E
Dynasty Warriors 3,PS2,2001.0,Action,THQ,0.42400000000000004,0.128,0.8560000000000001,0.08000000000000002,1.4960000000000002,7.8,9.1,T
Madden NFL 06,XB,2005.0,Sports,Electronic Arts,1.4000000000000001,0.024,0.0,0.064,1.4880000000000002,8.6,6.7,E
Shrek 2,PS2,2004.0,Platform,Activision,0.8960000000000001,0.5519999999999999,0.024,0.016,1.4880000000000002,7.1,8.5,E
The Legend of Dragoon,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.752,0.35200000000000004,0.31200000000000006,0.08000000000000002,1.4880000000000002,7.4,8.4,T
Star Wars: The Force Unleashed,Wii,2008.0,Action,LucasArts,0.8880000000000001,0.44800000000000006,0.0,0.144,1.4880000000000002,7.1,7.9,T
NBA Live 2002,PS2,2001.0,Sports,Electronic Arts,0.7280000000000001,0.568,0.0,0.192,1.4880000000000002,7.0,7.4,E
Just Cause 3,PS4,2015.0,Action,Square Enix,0.376,0.8240000000000001,0.05600000000000001,0.22400000000000003,1.4880000000000002,7.3,6.5,M
Chrono Cross,PS,1999.0,Role-Playing,SquareSoft,0.496,0.336,0.5519999999999999,0.096,1.4880000000000002,9.4,8.1,T
Jak 3,PS2,2004.0,Platform,Sony Computer Entertainment,1.064,0.392,0.0,0.024,1.4800000000000002,8.4,8.6,T
Kingdom Hearts: Chain of Memories,GBA,2004.0,Role-Playing,Square Enix,1.008,0.144,0.27999999999999997,0.048,1.4800000000000002,7.6,7.9,E
Max Payne 3,PS3,2012.0,Shooter,Take-Two Interactive,0.472,0.7120000000000001,0.048,0.24,1.4800000000000002,8.7,7.8,M
LEGO Marvel Super Heroes,PS3,2013.0,Action,Warner Bros. Interactive Entertainment,0.6160000000000001,0.6080000000000001,0.008,0.23199999999999998,1.4720000000000002,8.2,7.9,E10+
Phineas and Ferb,DS,2009.0,Action,Disney Interactive Studios,1.056,0.296,0.0,0.12,1.4720000000000002,8.0,4.5,E
NCAA Football 06,PS2,2005.0,Sports,Electronic Arts,1.2240000000000002,0.04000000000000001,0.0,0.2,1.4720000000000002,8.7,8.5,E
Rayman Raving Rabbids 2,Wii,2007.0,Misc,Ubisoft,0.656,0.656,0.0,0.16000000000000003,1.4640000000000002,6.7,8.3,E10+
Kirby: Triple Deluxe,3DS,2014.0,Platform,Nintendo,0.488,0.272,0.6320000000000001,0.072,1.4640000000000002,8.0,8.8,E
Sonic Classic Collection,DS,2010.0,Platform,Sega,0.7360000000000001,0.584,0.0,0.136,1.4640000000000002,7.0,7.5,E
inFAMOUS 2,PS3,2011.0,Action,Sony Computer Entertainment,0.8400000000000001,0.376,0.064,0.17600000000000002,1.4560000000000002,8.3,8.4,T
World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,Activision,0.672,0.6080000000000001,0.0,0.17600000000000002,1.4560000000000002,8.2,4.8,T
Namco Museum,PS2,2001.0,Misc,Namco Bandai Games,1.3840000000000001,0.05600000000000001,0.0,0.016,1.4560000000000002,7.2,6.0,E
The Sims: Hot Date,PC,2001.0,Simulation,Electronic Arts,1.4480000000000002,0.0,0.0,0.0,1.4560000000000002,8.5,7.9,T
Demon's Souls,PS3,2009.0,Role-Playing,Namco Bandai Games,0.776,0.264,0.27999999999999997,0.136,1.4560000000000002,8.9,8.9,M
The Orange Box,X360,2007.0,Shooter,Electronic Arts,0.8720000000000001,0.42400000000000004,0.016,0.136,1.4560000000000002,9.6,8.9,M
DDRMAX2: Dance Dance Revolution,PS2,2003.0,Simulation,Konami Digital Entertainment,0.8400000000000001,0.472,0.0,0.144,1.4480000000000002,8.2,8.2,E
Virtua Fighter 4,PS2,2002.0,Fighting,Sega,0.6240000000000001,0.35200000000000004,0.44800000000000006,0.032,1.4480000000000002,9.4,8.0,T
Mafia III,PS4,2016.0,Action,Take-Two Interactive,0.336,0.8640000000000001,0.024,0.22400000000000003,1.4480000000000002,6.8,5.1,M
Sly 2: Band of Thieves,PS2,2004.0,Platform,Sony Computer Entertainment,0.7040000000000001,0.5519999999999999,0.0,0.18400000000000002,1.4480000000000002,8.8,9.0,E
Sonic Advance 2,GBA,2002.0,Platform,Sega,0.7440000000000001,0.472,0.168,0.05600000000000001,1.4400000000000002,8.3,8.3,E
Madden NFL 07,X360,2006.0,Sports,Electronic Arts,1.328,0.0,0.008,0.10400000000000001,1.4400000000000002,8.0,6.0,E
NBA 2K11,PS3,2010.0,Action,Take-Two Interactive,1.128,0.16000000000000003,0.024,0.128,1.4400000000000002,8.9,7.6,E
Forza Motorsport 6,XOne,2015.0,Racing,Microsoft Game Studios,0.584,0.7200000000000001,0.024,0.11200000000000002,1.4400000000000002,8.7,7.9,E
The Evil Within,PS4,2014.0,Action,Bethesda Softworks,0.44000000000000006,0.6880000000000001,0.08800000000000001,0.21600000000000003,1.4320000000000002,7.5,7.3,M
Metroid Prime 3: Corruption,Wii,2007.0,Shooter,Nintendo,0.7120000000000001,0.592,0.05600000000000001,0.072,1.4320000000000002,9.0,8.9,T
Midnight Club II,PS2,2003.0,Racing,Take-Two Interactive,1.0,0.23199999999999998,0.0,0.192,1.4240000000000002,8.5,8.5,T
The Getaway: Black Monday,PS2,2004.0,Action,Sony Computer Entertainment,0.31200000000000006,0.808,0.016,0.288,1.4240000000000002,5.7,7.6,M
50 Cent: Bulletproof,PS2,2005.0,Action,Vivendi Games,0.68,0.6080000000000001,0.0,0.128,1.4160000000000001,4.7,6.6,M
Dead or Alive 3,XB,2001.0,Fighting,Microsoft Game Studios,0.952,0.23199999999999998,0.192,0.048,1.4160000000000001,8.7,8.6,T
Dragon Quest Monsters: Joker,DS,2006.0,Role-Playing,Square Enix,0.18400000000000002,0.016,1.192,0.016,1.4080000000000001,7.5,7.4,E10+
LEGO Star Wars III: The Clone Wars,Wii,2011.0,Action,LucasArts,0.808,0.48,0.0,0.12,1.4080000000000001,7.6,7.7,E10+
UFC 2009 Undisputed,PS3,2009.0,Fighting,THQ,0.8560000000000001,0.35200000000000004,0.008,0.192,1.4080000000000001,8.4,8.1,T
The SpongeBob SquarePants Movie,PS2,2004.0,Platform,THQ,0.8480000000000001,0.43200000000000005,0.0,0.128,1.4080000000000001,7.5,9.0,E
Golden Sun,GBA,2001.0,Role-Playing,Nintendo,0.7440000000000001,0.30400000000000005,0.32000000000000006,0.048,1.4080000000000001,9.1,9.3,E
Def Jam: Fight for NY,PS2,2004.0,Fighting,Electronic Arts,0.6880000000000001,0.536,0.0,0.17600000000000002,1.4080000000000001,8.3,8.9,M
Tom Clancy's Ghost Recon,XB,2002.0,Shooter,Ubisoft,0.984,0.36800000000000005,0.0,0.05600000000000001,1.4080000000000001,8.4,6.1,M
State of Emergency,PS2,2002.0,Action,Take-Two Interactive,0.6880000000000001,0.536,0.0,0.17600000000000002,1.4080000000000001,7.1,5.7,M
The Urbz: Sims in the City,PS2,2004.0,Simulation,Electronic Arts,0.41600000000000004,0.76,0.0,0.23199999999999998,1.4080000000000001,7.0,8.2,T
Star Wars: Starfighter,PS2,2001.0,Simulation,Activision,0.488,0.6960000000000001,0.016,0.20800000000000002,1.4080000000000001,8.4,8.0,T
Star Wars: Battlefront,XB,2004.0,Shooter,Activision,0.992,0.36000000000000004,0.0,0.05600000000000001,1.4000000000000001,8.0,9.1,T
Madden NFL 17,PS4,2016.0,Sports,Electronic Arts,1.0,0.136,0.0,0.256,1.4000000000000001,8.2,4.9,E
Just Cause 2,PS3,2010.0,Action,Square Enix,0.36000000000000004,0.7360000000000001,0.048,0.256,1.4000000000000001,8.3,8.0,M
FIFA Soccer 08,PS3,2007.0,Sports,Electronic Arts,0.27999999999999997,0.8480000000000001,0.016,0.248,1.4000000000000001,8.1,7.1,E
Crackdown,X360,2007.0,Shooter,Microsoft Game Studios,0.8,0.42400000000000004,0.024,0.144,1.4000000000000001,8.3,8.0,M
Wii Party U,WiiU,2013.0,Misc,Nintendo,0.24,0.44800000000000006,0.672,0.04000000000000001,1.4000000000000001,6.5,6.8,E
Dance Dance Revolution X,PS2,2008.0,Simulation,Konami Digital Entertainment,0.68,0.528,0.008,0.17600000000000002,1.4000000000000001,5.5,6.2,E10+
Xenosaga Episode I: Der Wille zur Macht,PS2,2002.0,Role-Playing,Namco Bandai Games,0.504,0.392,0.36000000000000004,0.136,1.3920000000000001,8.3,8.7,T
Kinect Star Wars,X360,2012.0,Action,Microsoft Game Studios,0.8400000000000001,0.41600000000000004,0.024,0.11200000000000002,1.3920000000000001,5.5,3.5,T
Dragon's Dogma,PS3,2012.0,Role-Playing,Capcom,0.328,0.35200000000000004,0.576,0.136,1.3920000000000001,7.8,8.3,M
The Order: 1886,PS4,2015.0,Shooter,Sony Computer Entertainment,0.488,0.6240000000000001,0.048,0.21600000000000003,1.3920000000000001,6.3,6.6,M
SSX Tricky,PS2,2001.0,Sports,Electronic Arts,0.68,0.528,0.0,0.17600000000000002,1.3840000000000001,9.2,8.9,E
Knack,PS4,2013.0,Platform,Sony Computer Entertainment Europe,0.34400000000000003,0.544,0.336,0.16000000000000003,1.3840000000000001,5.4,6.5,E10+
Dragon Quest VI: Realms of Revelation,DS,2010.0,Role-Playing,Nintendo,0.16000000000000003,0.11200000000000002,1.08,0.024,1.3840000000000001,7.8,8.1,T
Crash Bandicoot: The Huge Adventure,GBA,2002.0,Platform,Universal Interactive,0.76,0.5599999999999999,0.0,0.064,1.3840000000000001,7.8,7.9,E
Hitman: Absolution,X360,2012.0,Action,Square Enix,0.544,0.7040000000000001,0.008,0.136,1.3840000000000001,7.9,7.1,M
The Crew,PS4,2014.0,Racing,Ubisoft,0.27999999999999997,0.8640000000000001,0.024,0.20800000000000002,1.3760000000000001,6.1,5.4,T
NBA 2K15,XOne,2014.0,Sports,Take-Two Interactive,1.096,0.144,0.0,0.144,1.3760000000000001,8.2,6.3,E
Madden NFL 2005,XB,2004.0,Sports,Electronic Arts,1.2880000000000003,0.024,0.0,0.064,1.3760000000000001,9.1,7.6,E
Star Ocean: Till The End of Time,PS2,2003.0,Role-Playing,Ubisoft,0.6400000000000001,0.168,0.44000000000000006,0.12,1.3760000000000001,8.0,7.7,T
Call of Duty: Modern Warfare 3,PC,2011.0,Shooter,Activision,0.328,0.784,0.0,0.256,1.3760000000000001,7.8,2.5,M
Dishonored,X360,2012.0,Action,Bethesda Softworks,0.8480000000000001,0.4,0.008,0.11200000000000002,1.368,8.8,7.9,M
The Beatles: Rock Band,Wii,2009.0,Misc,MTV Games,0.9359999999999999,0.31200000000000006,0.0,0.12,1.368,8.9,8.9,T
Ace Combat 5: The Unsung War,PS2,2004.0,Simulation,Sony Computer Entertainment Europe,0.7040000000000001,0.272,0.256,0.144,1.368,8.4,9.1,T
Need for Speed Underground,XB,2003.0,Racing,Electronic Arts,0.8720000000000001,0.44000000000000006,0.0,0.05600000000000001,1.368,8.3,8.7,E
Deal or No Deal,DS,2007.0,Misc,Mindscape,0.9199999999999999,0.32000000000000006,0.0,0.12,1.36,2.0,1.9,E
Portal 2,PS3,2011.0,Shooter,Valve,0.664,0.48,0.016,0.192,1.36,9.5,8.4,E10+
NCAA Football 07,PS2,2006.0,Sports,Electronic Arts,1.128,0.04000000000000001,0.0,0.18400000000000002,1.36,8.7,8.6,E
The Sims 3: Late Night Expansion Pack,PC,2010.0,Simulation,Electronic Arts,0.472,0.6960000000000001,0.0,0.18400000000000002,1.36,7.4,5.3,T
No Man's Sky,PS4,2016.0,Action,Hello Games,0.504,0.6080000000000001,0.024,0.21600000000000003,1.36,7.1,4.5,T
SOCOM 3: U.S. Navy SEALs,PS2,2005.0,Shooter,Sony Computer Entertainment,0.976,0.272,0.032,0.08000000000000002,1.352,8.2,8.8,M
BioShock Infinite,PS3,2013.0,Shooter,Take-Two Interactive,0.576,0.52,0.032,0.22400000000000003,1.352,9.4,8.5,M
Harry Potter and the Sorcerer's Stone,GBA,2001.0,Action,Electronic Arts,0.6960000000000001,0.528,0.064,0.064,1.352,6.4,7.1,E
Dragon Ball Z: The Legacy of Goku,GBA,2002.0,Role-Playing,Infogrames,1.2160000000000002,0.096,0.0,0.04000000000000001,1.352,5.3,6.9,E
Resident Evil 4,GC,2005.0,Action,Capcom,0.784,0.336,0.17600000000000002,0.048,1.352,9.6,9.4,M
Need For Speed: Undercover,X360,2008.0,Racing,Electronic Arts,0.6320000000000001,0.5599999999999999,0.008,0.144,1.344,6.4,5.9,T
Sonic Colors,Wii,2010.0,Platform,Sega,0.7360000000000001,0.48,0.008,0.12,1.344,7.8,8.5,E
Saints Row 2,PS3,2008.0,Action,THQ,0.7040000000000001,0.43200000000000005,0.016,0.2,1.344,8.2,7.9,M
Sid Meier's Civilization V,PC,2010.0,Strategy,Take-Two Interactive,0.784,0.41600000000000004,0.0,0.136,1.344,9.0,7.9,E10+
The Sims: Superstar,PC,2003.0,Simulation,Electronic Arts,1.336,0.0,0.0,0.0,1.344,7.9,8.2,T
Metroid Fusion,GBA,2002.0,Action,Nintendo,0.944,0.21600000000000003,0.136,0.048,1.344,9.2,9.1,E
We Ski,Wii,2008.0,Sports,Namco Bandai Games,0.776,0.32000000000000006,0.11200000000000002,0.12,1.336,6.7,8.5,E
Star Wars Battlefront: Renegade Squadron,PSP,2007.0,Shooter,LucasArts,0.7200000000000001,0.36800000000000005,0.0,0.256,1.336,7.3,7.9,T
SSX 3,PS2,2003.0,Sports,Electronic Arts,0.7440000000000001,0.41600000000000004,0.0,0.17600000000000002,1.336,9.3,9.1,E
Madden NFL 2001,PS,2000.0,Sports,Electronic Arts,1.2640000000000002,0.04000000000000001,0.0,0.032,1.336,9.0,6.8,E
Star Wars: Battlefront II,XB,2005.0,Shooter,Activision,0.976,0.31200000000000006,0.0,0.048,1.336,8.3,8.9,T
Tony Hawk's Pro Skater 3,PS,2001.0,Sports,Activision,0.8720000000000001,0.392,0.016,0.05600000000000001,1.336,8.7,8.3,E
Dragon Age: Origins,PS3,2009.0,Role-Playing,Electronic Arts,0.768,0.336,0.064,0.168,1.336,8.7,7.9,M
Spy Hunter,PS2,2001.0,Racing,Midway Games,0.9039999999999999,0.256,0.0,0.17600000000000002,1.336,8.4,7.8,T
NCAA Football 2004,PS2,2003.0,Sports,Electronic Arts,1.08,0.072,0.0,0.18400000000000002,1.336,9.4,8.8,E
Fight Night Round 3,PS3,2006.0,Fighting,Electronic Arts,0.6480000000000001,0.46399999999999997,0.008,0.20800000000000002,1.336,8.3,7.9,T
StarCraft II: Heart of the Swarm,PC,2013.0,Strategy,Activision,0.664,0.528,0.0,0.144,1.336,8.6,7.9,T
SpongeBob SquarePants: Battle for Bikini Bottom,PS2,2003.0,Platform,THQ,0.8640000000000001,0.36000000000000004,0.0,0.11200000000000002,1.336,7.1,9.0,E
Until Dawn,PS4,2015.0,Adventure,Sony Computer Entertainment Europe,0.36000000000000004,0.7200000000000001,0.04000000000000001,0.20800000000000002,1.328,7.9,8.2,M
Big Beach Sports,Wii,2008.0,Sports,THQ,0.36000000000000004,0.8160000000000001,0.0,0.16000000000000003,1.328,4.4,8.0,E
SSX,PS2,2000.0,Sports,Electronic Arts,0.6240000000000001,0.488,0.048,0.16000000000000003,1.328,9.3,8.3,E
Shaun White Snowboarding: Road Trip,Wii,2008.0,Sports,Ubisoft,0.7440000000000001,0.44800000000000006,0.0,0.128,1.328,7.8,8.7,E10+
NBA Ballers,PS2,2004.0,Sports,Midway Games,0.6480000000000001,0.504,0.0,0.168,1.328,8.3,9.2,E
Saints Row IV,X360,2013.0,Action,Deep Silver,0.808,0.4,0.008,0.10400000000000001,1.328,8.1,6.5,M
NBA Live 2003,PS2,2002.0,Sports,Electronic Arts,1.0,0.12,0.024,0.17600000000000002,1.328,8.3,8.3,E
LEGO Batman 2: DC Super Heroes,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.7200000000000001,0.488,0.0,0.12,1.328,7.9,7.2,E10+
Dragon Ball Z: Budokai Tenkaichi,PS2,2005.0,Fighting,Atari,0.768,0.096,0.43200000000000005,0.032,1.328,7.2,8.4,T
Dark Souls III,PS4,2016.0,Role-Playing,Namco Bandai Games,0.52,0.36000000000000004,0.272,0.17600000000000002,1.32,8.9,8.8,M
Kirby's Return to Dreamland,Wii,2011.0,Platform,Nintendo,0.46399999999999997,0.168,0.6320000000000001,0.05600000000000001,1.32,7.7,8.5,E10+
Mario Party 6,GC,2004.0,Misc,Nintendo,0.7200000000000001,0.08800000000000001,0.48,0.04000000000000001,1.32,7.1,7.9,E
Star Wars The Clone Wars: Lightsaber Duels,Wii,2008.0,Action,LucasArts,0.968,0.24,0.0,0.11200000000000002,1.32,5.6,6.7,T
Need for Speed Carbon,X360,2006.0,Racing,Electronic Arts,0.6080000000000001,0.5519999999999999,0.016,0.144,1.32,7.7,6.3,E10+
Heavenly Sword,PS3,2007.0,Action,Sony Computer Entertainment,0.45599999999999996,0.576,0.048,0.23199999999999998,1.32,7.9,8.3,T
MySims,Wii,2007.0,Simulation,Electronic Arts,0.7200000000000001,0.43200000000000005,0.032,0.136,1.32,6.8,7.2,E
Army of Two,X360,2008.0,Shooter,Electronic Arts,0.8720000000000001,0.296,0.016,0.128,1.312,7.2,7.6,M
Tiger Woods PGA Tour 2003,PS2,2002.0,Sports,Electronic Arts,0.6400000000000001,0.504,0.0,0.168,1.312,8.8,8.9,E
Prince of Persia: Warrior Within,PS2,2004.0,Action,Ubisoft,0.43200000000000005,0.7040000000000001,0.0,0.17600000000000002,1.312,8.3,8.5,M
Far Cry 4,XOne,2014.0,Shooter,Ubisoft,0.6400000000000001,0.5519999999999999,0.008,0.11200000000000002,1.304,8.2,7.5,M
ESPN NFL 2K5,XB,2004.0,Sports,Sega,1.2320000000000002,0.016,0.0,0.05600000000000001,1.304,9.2,9.1,E
Beyond: Two Souls,PS3,2013.0,Adventure,Sony Computer Entertainment,0.41600000000000004,0.6400000000000001,0.048,0.20800000000000002,1.304,7.0,8.1,M
Pikmin,GC,2001.0,Strategy,Nintendo,0.6240000000000001,0.2,0.44800000000000006,0.032,1.304,8.9,8.7,E
Tiger Woods PGA Tour 2004,PS2,2003.0,Sports,Electronic Arts,0.944,0.272,0.0,0.08000000000000002,1.304,8.9,8.8,E
Ape Escape,PS,1999.0,Platform,Sony Computer Entertainment,0.568,0.384,0.256,0.08800000000000001,1.304,9.0,8.8,E
NCAA Football 2005,PS2,2004.0,Sports,Electronic Arts,1.056,0.072,0.0,0.17600000000000002,1.2960000000000003,8.8,8.8,E
Max Payne 3,X360,2012.0,Shooter,Take-Two Interactive,0.6880000000000001,0.496,0.008,0.10400000000000001,1.2960000000000003,8.6,7.8,M
Viva Pinata,X360,2006.0,Simulation,Microsoft Game Studios,0.36000000000000004,0.76,0.016,0.16000000000000003,1.2960000000000003,8.4,8.0,E
Kinectimals,X360,2010.0,Simulation,Microsoft Game Studios,0.8160000000000001,0.36800000000000005,0.0,0.10400000000000001,1.2960000000000003,7.4,3.1,E
Kirby Air Ride,GC,2003.0,Racing,Nintendo,0.808,0.08800000000000001,0.36000000000000004,0.032,1.2960000000000003,6.1,7.9,E
LEGO Marvel Super Heroes,PS4,2013.0,Action,Warner Bros. Interactive Entertainment,0.472,0.6080000000000001,0.008,0.20800000000000002,1.2960000000000003,8.3,7.7,E10+
Dragon Quest IV: Chapters of the Chosen,DS,2007.0,Role-Playing,Square Enix,0.24,0.016,1.016,0.024,1.2960000000000003,8.0,7.9,E10+
NFL Street 2,PS2,2004.0,Sports,Electronic Arts,0.6320000000000001,0.496,0.0,0.168,1.2880000000000003,7.7,8.7,E
Super Mario Strikers,GC,2005.0,Sports,Nintendo,0.784,0.30400000000000005,0.16000000000000003,0.032,1.2880000000000003,7.6,8.7,E
Rage,X360,2011.0,Shooter,Bethesda Softworks,0.656,0.48,0.024,0.12,1.2800000000000002,8.1,6.7,M
Mario Hoops 3 on 3,DS,2006.0,Sports,Nintendo,0.784,0.032,0.392,0.072,1.2800000000000002,6.9,8.0,E
Just Cause 2,X360,2010.0,Action,Square Enix,0.472,0.664,0.016,0.136,1.2800000000000002,8.1,8.0,M
Silent Hill,PS,1999.0,Action,Konami Digital Entertainment,0.568,0.384,0.24,0.08000000000000002,1.2800000000000002,8.6,9.2,M
Sonic Heroes,GC,2003.0,Platform,Sega,0.8400000000000001,0.35200000000000004,0.048,0.032,1.2800000000000002,7.2,7.8,E
ESPN NBA 2K5,PS2,2004.0,Sports,Global Star,1.008,0.096,0.0,0.168,1.2720000000000002,8.3,7.5,E
Diablo,PC,1996.0,Role-Playing,Activision,0.008,1.2640000000000002,0.0,0.0,1.2720000000000002,9.4,8.7,M
Far Cry 2,X360,2008.0,Action,Ubisoft,0.568,0.5519999999999999,0.016,0.144,1.2720000000000002,8.5,6.7,M
The Legend of Zelda: Twilight Princess,GC,2006.0,Action,Nintendo,0.9199999999999999,0.288,0.032,0.032,1.2720000000000002,9.6,9.2,T
Pro Evolution Soccer 2008,PS3,2007.0,Sports,Konami Digital Entertainment,0.032,0.8800000000000001,0.256,0.10400000000000001,1.2720000000000002,7.4,6.1,E
Pokemon Battle Revolution,Wii,2006.0,Role-Playing,Nintendo,0.6240000000000001,0.296,0.24,0.10400000000000001,1.2640000000000002,5.3,6.7,E
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012.0,Action,Square Enix,0.7040000000000001,0.20800000000000002,0.272,0.08000000000000002,1.2640000000000002,7.5,8.2,E10+
Dance Dance Revolution: Hottest Party 2,Wii,2008.0,Simulation,Konami Digital Entertainment,0.752,0.384,0.008,0.12,1.2640000000000002,6.9,6.8,E10+
SoulCalibur IV,X360,2008.0,Fighting,Ubisoft,0.7360000000000001,0.34400000000000003,0.05600000000000001,0.12,1.2640000000000002,8.5,7.9,T
Sonic Generations,PS3,2011.0,Platform,Sega,0.48,0.5519999999999999,0.016,0.20800000000000002,1.2640000000000002,7.6,8.2,E
Spyro 2: Season of Flame,GBA,2002.0,Platform,Vivendi Games,0.68,0.52,0.0,0.064,1.2640000000000002,7.6,7.6,E
Mario Party 10,WiiU,2015.0,Misc,Nintendo,0.5519999999999999,0.42400000000000004,0.192,0.096,1.2640000000000002,6.6,6.5,E
Devil May Cry 4,PS3,2008.0,Action,Capcom,0.46399999999999997,0.36000000000000004,0.272,0.16000000000000003,1.2560000000000002,8.4,8.2,M
Dead Rising 3,XOne,2013.0,Action,Microsoft Game Studios,0.8480000000000001,0.27999999999999997,0.008,0.12,1.2560000000000002,7.8,6.8,M
NCAA Football 2002,PS2,2001.0,Sports,Electronic Arts,0.6160000000000001,0.48,0.0,0.16000000000000003,1.2560000000000002,9.0,8.7,E
Gears of War: Judgment,X360,2013.0,Shooter,Microsoft Game Studios,0.7360000000000001,0.4,0.024,0.096,1.2560000000000002,7.9,5.4,M
Watch Dogs,XOne,2014.0,Action,Ubisoft,0.7200000000000001,0.42400000000000004,0.0,0.11200000000000002,1.2560000000000002,7.8,5.8,M
Guitar Hero: On Tour Decades,DS,2008.0,Misc,Activision,0.672,0.45599999999999996,0.0,0.128,1.2560000000000002,7.2,8.0,E10+
Madden NFL 15,XOne,2014.0,Sports,Electronic Arts,1.048,0.072,0.0,0.128,1.2560000000000002,8.0,6.4,E
Conflict: Desert Storm,PS2,2002.0,Shooter,Gotham Games,0.784,0.42400000000000004,0.0,0.048,1.2560000000000002,5.5,8.6,T
Mario Party 7,GC,2005.0,Misc,Nintendo,0.76,0.08800000000000001,0.36800000000000005,0.032,1.2560000000000002,6.4,7.9,E
Dragon Quest V: Hand of the Heavenly Bride,DS,2008.0,Role-Playing,Square Enix,0.136,0.016,1.088,0.016,1.2560000000000002,8.4,8.5,E10+
